Datetime,CO(GT),NOx(GT),NO2(GT),O3(GT),SO2(GT),PM2.5,PM2.6,PM2.7,PM2.8,PM2.9,PM2.10,PM2.11,PM2.12,PM2.13,PM2.14,PM2.15,PM2.16,PM2.17,PM2.18,PM2.19,PM2.20
2024-01-01 10:00:00,-0.9482631329058125,-0.9115069202942786,0.6969052475477533,0.9099252435088553,-0.9796662082135336,-0.2024517458026007,-0.0884770135972493,-0.44554275849099517,-0.9013531687541056,-0.08673126279277439,0.8161388872337142,-0.2205116375640421,-0.1932298176697315,-0.6763118022559802,-0.6237607390885779,0.31066379281917994,-0.2347626832465499,0.11083676526697209,1.2328968731790366,-0.75,-0.08333333333333333
2024-01-01 11:00:00,0.9274958360138427,-0.19070104448489175,-0.09480271773263217,-0.3151397875066108,-0.3769198524063094,-0.967980367061774,0.6579351819109394,0.3044338780642848,-0.5137241477151181,0.3100207032599529,0.11768654374089765,-0.5357203465247311,0.9682513778350841,-0.08279400237014425,-0.053189563297599,0.822564092198707,0.28095147025393225,-0.23676064632378796,1.066697609572299,-0.75,0.0
2024-01-01 12:00:00,0.6558762564456968,0.4252142168098618,0.28669072426734205,0.766361328313867,-0.2600665542406274,-0.7612698336437971,-0.9929396337156305,0.3731506117925183,-0.9176881284231381,-0.26418659662787203,0.5798361268720482,-0.4014784168840911,0.11471383645625274,0.07726103751863427,-0.43891210627022986,-0.07939634495866082,0.4548676826493455,0.609045788682117,0.9372480585226574,-0.75,0.08333333333333333
2024-01-01 13:00:00,-0.5693778134218729,-0.5911684117065199,-0.5540246157022011,0.6919436540769918,0.9818589210687945,-0.3924215324953333,0.17117904194604217,0.9325546319072857,0.2339891339299295,0.5556625436746151,0.8495499998277791,-0.611487236606698,0.05684401966760934,-0.0913474706110299,1.360372294872427,-0.3737912952491918,0.723012891992639,-0.26678062654096923,0.7815847451143727,-0.75,0.16666666666666666
2024-01-01 14:00:00,-0.6296702915974526,0.3129095292064801,0.36840534694838095,-0.5452289196034839,-0.6409540048007414,-0.34787061256273877,0.7864603473066228,0.8281658603408919,0.4246861993351937,0.8149971983737796,-0.6514634843433642,-0.5816299474259815,-0.4948315396365882,-0.027719303879447762,1.5108722110439545,0.33627162676806194,-0.37902673779776186,0.05753000798144838,0.6172752850770651,-0.75,0.25
2024-01-01 15:00:00,-0.6265492947619639,-0.45720635932336007,0.5609844984352154,0.2581657506201971,0.05813886001622695,0.7706897825948746,-0.5798507382529184,-0.6362241557788436,-0.3917003611981908,-0.4347543991038832,-0.12935608219600786,-0.5449519897626356,-0.20393955073316625,-0.4646490965303935,-0.5098918126734125,-0.9527776883017771,-1.2866266109312543,0.2495741365142909,0.2543666170697,-0.75,0.3333333333333333
2024-01-01 16:00:00,-0.3877876735132793,0.8064067045142104,-0.04412701408901405,-0.8132759264358207,0.9764512947112962,0.454194013873485,-0.6504992247376244,-0.2245139395489023,0.7156686599295217,0.937617704111846,-0.11883281814758823,-0.9335723043897534,-0.4569422082438754,0.626875725553045,0.4218617381044282,-0.28591998847184796,-1.1581114019142575,0.6065739978969756,-0.8205290664084417,-0.75,0.4166666666666667
2024-01-01 17:00:00,0.04792329092538456,0.8257845527906355,0.24831112726273485,0.6707702613623038,0.5711891569556666,0.9163229527786847,0.5629478143297189,0.49630211403751895,-0.09834157507515892,0.2495718034148213,-0.27411675547348974,0.421543410885593,-0.2941473142398717,0.3305086139468496,0.5185783037839277,-0.49321512597892553,-0.6785639933837522,0.5224911944326185,0.04783079832010565,-0.75,0.5
2024-01-01 18:00:00,-0.13546150838909773,-0.3816244620636994,-0.07830009630106101,-0.6154164768910809,0.9890097832158168,0.1678506776797549,-0.5025204201266374,0.9139977842272953,1.0090279918304494,0.7630837898520283,-0.9556276602582405,-0.19114062672415513,0.28870218320111934,-0.24098233720804665,2.4526545053723527,-0.5608735053097683,-0.33101070875861804,0.07490228230255232,-0.576004938733528,-0.75,0.5833333333333334
2024-01-01 19:00:00,-0.41350008491593404,-0.5174037844515749,0.8075624914811578,-0.8169035739164929,0.9369883684976621,-0.5490192643735134,-0.6325177624413162,-0.5156928222295317,-1.0166281127638706,-0.793377123893193,0.6360330742852667,-0.9208406377805917,0.1661958685552004,-0.5214990830993008,-0.6874839668212153,-0.6518812544103452,-0.3492079298799762,0.6712044321804925,-0.5785954862545175,-0.75,0.6666666666666666
2024-01-01 20:00:00,0.2200159992273822,-0.15157058044835434,0.0057668787364146944,-0.17706959378454715,-0.05649057974138957,-0.3766185585921235,-0.24932720122708046,-0.2509716741793487,-0.7952023797081789,-0.49669515494839384,-0.7531790071028585,-0.24843313827973784,0.3115294691368614,-0.11633633319907163,-0.5127401650049811,0.47866329208144165,-0.2274142554683395,0.5013894276021436,-1.1840482802224088,-0.75,0.75
2024-01-01 21:00:00,-0.7133117451352512,-0.4961413945173584,0.7017632484755605,0.16615779883129195,0.37271830210837803,-0.39230391049697555,-0.21942932851408417,0.871902040218511,-0.40487379888799246,-0.35694088162245585,0.9900518652792605,0.7879703744427105,-0.28576639524124303,-0.5010266073938174,0.3984397719676182,0.9209711745992344,-0.6363711740576714,1.0475432151406965,-0.625916545355245,-0.75,0.8333333333333334
2024-01-01 22:00:00,-0.4116911446421219,0.37521542691449467,0.6198951300667667,0.7061339964036735,-0.843158791938717,-0.3789469605751237,0.7727172656293874,-0.46308524003202184,-0.965665278784713,-0.3935217298832955,0.5512035025329783,0.024986855372169183,-0.3940298595295773,-0.10441697603860396,-0.6564288996551617,-0.23599605725354963,-0.635090948220189,0.9161497324045395,0.46170318246630315,-0.75,0.9166666666666666
2024-01-01 23:00:00,-0.26504640609749863,0.6853002929106946,-0.17102372448366676,0.9379115739033114,-0.15690682548965623,0.31608147699738115,0.24603473199781706,-0.16195954515128227,0.5705160847039837,-0.6567894775824014,0.17067896206904004,0.9455212777828269,-0.38930469904099513,0.7224604619857424,0.4147915135247908,-0.9169293594488459,-0.978379942502356,0.7923715046758175,1.2579248510000063,-0.75,1.0
2024-01-02 00:00:00,-0.08779331945370429,0.3766445528309815,-0.536122481386521,-0.10078504146832938,0.6064647105572168,0.030911976184964475,-0.19170140567189753,0.8843041527824425,-0.9103257210522654,0.7430457201893169,-0.6682834071647934,0.08057639074627845,-0.2311957129804658,1.3354971604103079,-0.3084714972409572,0.4418412625124302,-0.5356872316025993,-0.07432218539578227,1.0672977085053974,-0.5,-0.9166666666666666
2024-01-02 01:00:00,0.5624826721725739,0.6818414421689898,-0.17997348189373216,-0.8370419116551651,-0.023712540395396418,-0.26073199208104514,0.07287121393574388,0.6319595216865751,0.5028038974608922,-0.16075188794546091,0.04324405075914446,0.8991506879299326,-0.047713236067018175,0.7346823456801174,1.3708338600986225,0.07525885657172299,0.15375632428732233,-0.6343424384339987,-0.03470305291785319,-0.5,-0.8333333333333334
2024-01-02 02:00:00,-0.5944030626629238,-0.18044780125337848,0.6702126112876279,0.500625754246441,0.3858396267002527,-0.7348255888008153,0.9372461709257048,-0.7469961696844428,-0.9107384288249472,0.9338797365449228,-0.4582441847195836,-0.5740643860781292,-0.3435797341357282,-0.36137496571807687,-0.7003185186501807,0.451442200402956,-0.07933639512202316,-0.04535897467626849,-0.34697419631130905,-0.5,-0.75
2024-01-02 03:00:00,0.02713302864624044,-0.6660628837309684,-0.5410842620299875,0.14333680996573478,0.4751780437233822,-0.9894921413948168,-0.7947917147100909,-0.5462175792450696,-0.5044655911104441,0.17066267946373642,-0.475571976134562,-0.4034457840408895,1.4811016338146514,-0.22129369899889437,-0.49750432187555693,0.29779545393559176,0.0019994286181489957,-0.04883291735494326,-0.17264380127058537,-0.5,-0.6666666666666666
2024-01-02 04:00:00,0.18160807746347166,0.5075114670114345,0.05952822072155652,-0.0844711780573096,-0.5463635322801231,-0.5949153032608446,-0.6001096623289609,-0.4767193905418185,0.6901443345358006,-0.7240664227084788,0.6627698756653266,0.39034075224878567,-0.14772853710142242,0.2977337670192765,0.0542441404903252,0.8202233768238297,-0.26755363302436097,0.11885187742154421,0.3647761495154264,-0.5,-0.5833333333333334
2024-01-02 05:00:00,-0.8971550191276213,-0.25413019866885594,0.6294964883166979,-0.35373098695219435,0.7448350240603087,-0.8183132209844527,0.9548878599229292,0.9046236400677251,0.91304866651419,0.0951413128915977,-0.22250113985466832,0.945656027042678,-0.5909508059100747,-0.38528171230789077,2.300347157548236,-0.7316437503348471,-0.48181764002228616,0.0903448794240213,-0.2453304325198528,-0.5,-0.5
2024-01-02 06:00:00,0.21150379642205785,0.3729696684143207,-0.286424318621001,0.021403389619081028,-0.11815696809894248,0.5417212998347054,0.9441673447655822,1.1173237739847732,-0.1760535071817437,0.9950221615192136,-0.08429365347617812,0.6329616305916455,-0.07878784748763823,0.6379641203176744,0.9088441247882464,-0.673379130976988,-0.35133452158863415,0.26864256944482456,-0.3324045768594138,-0.5,-0.4166666666666667
2024-01-02 07:00:00,-0.6519994733207207,-0.4353830980997378,0.29785436959388517,-0.2966036929110953,-0.6361828370281725,-0.808229809947381,-0.6630462027293071,0.5622756329860209,0.9512966531316104,0.13387326104376016,0.6892667583207583,0.10718694485455862,-0.2545185290939339,-0.4039444341227478,1.8126497112083464,-0.323634272710823,-0.9412963377910489,0.43550431173769066,-0.48389099623365855,-0.5,-0.3333333333333333
2024-01-02 08:00:00,-0.860401201798254,-0.8175680828394607,-0.5046613904743584,0.515963478934705,0.7234956096688687,0.41891865841392506,-0.7290863051126254,-0.1525495980661871,0.2549737358443647,-0.9985199433158048,-0.8000545892456359,-0.7998832443425866,-0.11683643673384973,-0.4687379106592213,0.21731412039799322,-0.019710900332690975,-0.9152848785574955,-0.3585653308734347,0.1371684426899971,-0.5,-0.25
2024-01-02 09:00:00,0.8859541803324326,1.0212851532712395,-0.7805836927209919,0.1020034647615729,-0.20531927042471368,-0.2602615549070065,-0.16054497820213623,0.1358257744734915,-0.17339700814888925,0.873470318521113,0.19948789619103702,-0.25932921359234945,-0.04587316829395399,5.3480850921205505,-0.05980360036323393,0.8613588336632083,-0.43796197862261016,-0.7045462250761627,0.19472594046524455,-0.5,-0.16666666666666666
2024-01-02 10:00:00,0.9190433518771379,-0.6662958552520493,0.6057950159929469,0.7487323384717591,0.4846428627563274,-0.8867047843188591,-0.9256011944477698,0.3734599723198449,0.6120486495270785,-0.5300752477378505,0.1671402511069178,-0.7974186791968607,3.357500692168367,-0.5648565790716724,1.1591577675677203,0.8233235748777632,0.6738984858505536,-0.48894456725961805,0.9412131651996218,-0.5,-0.08333333333333333
2024-01-02 11:00:00,0.6083654919602102,1.0128898216435676,-0.8014486822188726,0.10132404969262386,0.06489015349073425,0.5964558286436032,0.3211464346508538,-0.3868907519157394,-0.41799558614237553,0.38185560553717157,-0.13460184911063366,-0.3621210409564345,-0.13867370441710725,5.8932364697637745,-0.36969611687244125,0.7521358728324323,1.7133759540308224,-0.6967373118167082,0.6451140851343429,-0.5,0.0
2024-01-02 12:00:00,-0.3870535798607704,0.9904102819616591,-0.45255402726539923,-0.4916537050251176,-0.2799134989140609,0.12885159501459115,-0.8683760413832352,0.21429233974590237,-0.47793876238428007,0.033175438648035904,0.6632538270325273,-0.46373489994888134,-0.4787642939172343,1.8199234184374964,-0.06737587642221332,-0.5651229441818785,0.8124412520183568,-0.4670705222357627,0.2211762511170018,-0.5,0.08333333333333333
2024-01-02 13:00:00,-0.7959467612271508,0.6202357309974351,0.728678584566552,0.6987041806874261,0.6082448943836439,-0.5609595866944478,-0.9084789382371409,0.14941151632348262,0.3151899022963035,-0.34806616023879994,0.8863351098798056,-0.21252658076577932,-0.6040702079685559,-0.040107574704144645,0.5970230117344909,0.4636782093884497,-0.4012937736086738,-0.3810347832645725,0.18545053301995013,-0.5,0.16666666666666666
2024-01-02 14:00:00,0.36303090989813663,0.3490640017277923,-0.30060609485844253,0.12788657602281375,0.14050078416614,0.7608521337285449,-0.028488272176677883,-0.1611721895207309,-0.22484668841520997,-0.4340943812556669,-0.055476390938325515,0.6561520997434028,0.010065958630238766,0.6403204126275637,-0.10804551050568585,-0.23859043106833824,-0.5749222818397907,-0.030374701814033213,0.20441915775822544,-0.5,0.25
2024-01-02 15:00:00,-0.11924447087710399,0.18438596570334742,0.9673338441751325,-0.5526864778435411,-0.2618800330566394,-0.9431144622703768,0.9451186775811617,0.9827222521332222,-0.7415594339086883,0.8647858456408135,-0.0735981618110592,-0.6736161191454173,-0.173985097835615,-0.2797848860491333,-0.03430831142101038,0.8724535206564981,-0.38538807214732457,0.9637460245345474,0.16083490936934752,-0.5,0.3333333333333333
2024-01-02 16:00:00,-0.7478020769320578,0.7660834570238618,0.9808696806727365,0.2566456494766408,-0.8449127956209299,-0.6290480199650837,-0.1487801035157795,0.18382134148841126,-0.881518565295305,0.8309449392862347,0.016956702803031812,-0.3722214207603512,-0.5927260180984577,-0.07130323468965848,0.16276082515348575,-0.581333649999278,-0.35131505364089144,1.1403151737730133,-0.15484448640300744,-0.5,0.4166666666666667
2024-01-02 17:00:00,-0.010522480404559536,-0.39745888623484565,-0.45883806641871955,-0.25962597689978395,0.7858100988468971,0.47472374813419194,-0.2936362177465076,0.4095973609993715,0.5816860531536587,0.02926482857526491,0.4529221586641878,-0.4592336588391712,0.4592396161859167,0.054628199655520765,1.1750434214542342,-0.7299848449836753,-0.6156867431538161,1.0295305935492147,-0.4315719329758812,-0.5,0.5
2024-01-02 18:00:00,-0.9209879455271794,-0.03781711001944843,-0.9187981152728506,0.6857167927979956,-0.9987374246469075,0.389128516718313,1.0278734241222096,-0.3363563855819841,0.3544921114676426,-0.4826311452043919,0.34432785853154774,-0.3914299852913221,-0.631703877124168,5.990086827517459,0.07150430328503493,0.6923187853318926,-1.1830976742397703,-0.29102640910351546,0.45278696493169596,-0.5,0.5833333333333334
2024-01-02 19:00:00,0.8077779718187381,0.26828864193859836,0.4250450721973838,-0.07396593224977632,0.7188711490558256,-0.45361663068270214,0.06788780288252168,0.4136886483250776,-0.1815909117525758,-0.7965421085128166,-0.5337260822425867,-0.2665997406345111,0.2983947829015239,-0.0768190451233291,0.36092915976548023,0.437775513787722,-0.08218054609484195,-0.6801816197387148,0.21669319799242964,-0.5,0.6666666666666666
2024-01-02 20:00:00,-0.4776159328205978,-0.15179958353986406,-0.08910495422358704,0.4565834247685251,-0.3253797146027899,-0.9094802595286853,-0.25498805927209084,0.31850923149649496,0.8016808981979865,-0.6875160924481196,-0.8471798093920951,-0.4917673827964159,-0.2598308635212046,-0.056268445718290386,1.276138894513492,0.649792327759342,-0.4127525295952194,-0.42131656621371033,0.7281470785405918,-0.5,0.75
2024-01-02 21:00:00,0.3201329519724217,-0.11891886667943839,-0.7978381317467117,-0.7688846038452434,0.2543598557027082,0.6874252622552844,-0.23311092303805897,-0.23336930468884326,-0.18350186712879096,0.047592294051897986,0.8988860473656756,0.8600112295937121,0.3529645047928997,2.1130010525697163,-0.06411333596217797,-0.6961368452056759,0.46561516062612474,-0.33662760674761827,-0.3106015427051742,-0.5,0.8333333333333334
2024-01-02 22:00:00,-0.3730301084502123,-0.3150448294957849,0.4300221889907451,-0.1852174604661227,0.8413285453560094,-0.40461748654510504,-0.6263884671245158,-0.6435827639092463,0.42428462295077884,-0.3834546494547142,-0.4583210615396917,-0.1514559329170371,-0.049039220142857345,-0.37137346471738353,-0.2611457136065303,0.7783464820694069,-0.37006786427764493,-0.33314292654109984,-0.3900476175069784,-0.5,0.9166666666666666
2024-01-02 23:00:00,0.038659525038058876,0.1569949493392056,-0.9386361094233385,0.9553910274196468,-0.7575323563134337,-0.6412972186445811,0.02720908791346397,-0.8810870478277859,0.8278396177756276,-0.9177092650889457,0.28622102372700237,-0.7438183766254693,-0.06689066874286279,9.282737641780532,-0.49095489146586424,0.3580775925256197,-0.004688728427682539,-0.927933927644222,-0.033843017043960796,-0.5,1.0
2024-01-03 00:00:00,0.0913015977878379,0.734754287681736,0.7592091956787231,0.6158967192622106,0.10414591897370008,0.0013308657611065461,-0.12393705802481861,-0.9356349649404232,0.6890049187586728,-0.08726575699511722,0.660617766070868,-0.05939063007386707,-0.255717254007393,-0.004775724044510732,-0.5863231120986311,0.305213295087369,-0.16663755069578895,0.16221766218176337,0.9550462363645934,-0.25,-0.9166666666666666
2024-01-03 01:00:00,-0.6236843670030386,-0.5748389352083197,-0.7211442915075542,-0.6437853371236649,0.5139443499908507,0.7920379055631159,-0.47015844365518344,0.44992919977026913,0.019976810512895887,0.49776860415559876,-0.38099874947785756,-0.6076886644358852,-0.06169028886772435,0.2910600401435331,0.6103881501529352,0.16528697516827975,-0.34403090754978066,-0.6437603879259665,0.6275773162524946,-0.25,-0.8333333333333334
2024-01-03 02:00:00,0.926853229689141,0.9039572592739135,-0.7440932427561702,-0.41492586068964527,0.49973183356968903,-0.9465482537313319,-0.6972962062648539,-0.7565696227915895,0.3640840330450939,0.7902754870919689,0.27998255904487873,-0.5463231339805752,0.00912406101478128,4.2457432257433805,-0.4109168352174568,0.535084996112337,0.2845626923526104,-0.5075530859771215,-0.3509827080297049,-0.25,-0.75
2024-01-03 03:00:00,0.5426385732271162,0.4089190353387072,-0.6462310506225185,-0.31382069945453817,0.018405201748131993,0.5023210062954442,-0.3868402717629609,-0.17621116643743223,-0.1778002429507074,0.1743046563500122,-0.7603952853934162,-0.4129188979201824,0.06838743510501719,1.9969274042426446,-0.08862293544863153,-0.17343889733012274,0.6039834814052367,-1.491558447243228,-1.0149052704791997,-0.25,-0.6666666666666666
2024-01-03 04:00:00,0.8674073343689882,0.6796678849688482,0.9414742644452745,0.3088140527057085,0.22406463922987993,0.11449376075758873,0.01991685787551371,-0.7382160813853448,0.296210692248674,0.45173897204557145,0.9396649424490927,-0.7232076621030565,0.07892597721430614,-0.0905452484822454,-0.4060530320038553,-0.7470995126182413,1.6592608329071472,-0.32749218589397355,-0.33464241302841496,-0.25,-0.5833333333333334
2024-01-03 05:00:00,0.779141349481863,0.14077021462918757,0.40097651560387926,0.5159302476755219,0.4996138870642928,-0.18044081872576345,-0.9078533960496987,0.08411703119677746,-0.49467168277193124,-0.2703957000308195,-0.8584942148668147,0.43128271612540503,0.39252910865607665,-0.13135172709080425,-0.15325611875321876,0.0774102471719251,1.554721989752436,0.47421730303845455,0.3300933012944872,-0.25,-0.5
2024-01-03 06:00:00,0.19244662373417962,0.5913795086488811,0.6199345445261979,0.5014241378526456,0.672887227194015,0.45874275379610535,-0.7112968272973204,0.43042753268174344,-0.1350204951220234,-0.004702124096959581,-0.10904249778609347,0.568397617591878,-0.1719499729071108,-0.008613709633546634,0.4243190364947692,0.501056262013083,1.306883689405991,1.3607108675821342,0.9122695951346287,-0.25,-0.4166666666666667
2024-01-03 07:00:00,0.832582918319443,-0.9487788583346911,-0.19706713656735705,0.03592383085653513,0.5085080383609092,0.9035675321515723,0.9242510715348278,-0.5307215150040124,-0.5921134039476944,0.4644735480526791,0.08550000410107418,-0.2014346103153939,26.851899406597454,-0.6739993069387699,-0.5235884495549247,-0.7048515598468196,1.282237708264211,0.5635721446755366,0.7173953561646732,-0.25,-0.3333333333333333
2024-01-03 08:00:00,-0.8140846308595421,0.6697956101663735,-0.3211589188886609,0.6204812581599186,-0.337740299501767,-0.574109709712851,0.09031495486230649,0.14034753659825105,-0.9399333863892368,0.4605160583427819,0.5857621615745165,0.3690892941870166,-0.6143091148246111,1.0129387477902956,-0.5130755646148525,-0.5620927627010311,0.15467775248332605,0.057976021632544054,0.7920565071815552,-0.25,-0.25
2024-01-03 09:00:00,-0.6016959003275147,-0.9004777517384476,-0.5272196186413455,-0.10547482180194098,0.9959798834679725,-0.7457432064413998,-0.8973138131721055,0.6877570315846326,0.1771508464149644,-0.14886286620290196,-0.734307058362745,-0.21175416980873077,2.282294404437822,-0.5797426159208763,1.0270815283233659,0.3964693035611107,-0.407353823860082,-0.7451928426168283,0.35866255024351995,-0.25,-0.16666666666666666
2024-01-03 10:00:00,-0.8995717727634017,0.8141290577799386,-0.02908186167720557,-0.713828619484499,-0.17069830470355346,0.7973630001775124,0.39981010711226234,-0.13565559270671487,0.7371382396311749,0.09064358160017501,-0.1038492187254515,-0.6470930528950398,-0.6534062435566175,0.6122986599780693,0.19328291339144024,-0.46952740284608924,-1.6332365865770138,-0.627579581066295,-0.1767448307499386,-0.25,-0.08333333333333333
2024-01-03 11:00:00,-0.3461200095749673,1.02003608690894,0.11495948400125204,0.14191611286794217,-1.021573808661859,0.3080351037005136,-0.9007056460104372,0.40598993302081093,-0.9655218226434787,0.8549264066238401,-0.38211337472100226,-0.1958531462629102,-0.4679109549782044,0.5767453190063146,-0.4822919289293802,-0.6717988238887894,-1.3020480583159542,-0.3222355100837995,-0.5184940450612242,-0.25,0.0
2024-01-03 12:00:00,-0.2209536213434704,-0.3881209992393066,0.2767385112309522,0.8952931752337538,-0.31986940187287305,-0.15529142813763724,0.4941352277550518,-0.550289507766079,-0.6195475322692637,0.268211786403785,-0.35785753673650667,0.11354079243886817,0.2019033019681284,-0.3725028968852353,-0.5431457852436062,0.7876767837973205,-1.0325886391886139,0.2406479791254942,0.19616660309787284,-0.25,0.08333333333333333
2024-01-03 13:00:00,-0.45278091871918397,-0.5571028190316044,-0.4814164276868261,0.5858543739872931,-0.8071766758854239,0.1160711864716012,0.516978737021968,-1.0450418747677657,-0.08337761286348401,0.2894745363295073,0.5627000375251193,-0.8853692121108534,0.18231160271262875,-0.12840940487861977,-0.7547966362100769,-0.6901484949957567,-0.7163852372027563,-0.07604968151610725,1.1242861008858074,-0.25,0.16666666666666666
2024-01-03 14:00:00,0.6485553376446743,0.562822040410819,0.9179756484600953,0.1696123685732726,-0.8203336006642479,0.461818920550531,0.31326743083747755,-0.0012135146403553084,0.3341663426338756,0.5750255224394079,-0.9624215837350588,0.3022850357553885,0.03992670399428415,-0.12689345637738822,0.44227696413519,-0.31840180438211213,-0.012432311220763752,0.48617430024074415,1.1440643353057685,-0.25,0.25
2024-01-03 15:00:00,-0.28403174254495606,-0.47093047931106385,-0.6581982217345493,0.3018993149959723,-0.488123597280887,0.5168202007622682,0.4803949542196548,-0.7893623575536941,-0.6698865049013074,-0.7706480163093131,0.5041185668334338,0.47288329994670125,0.2604979524541236,0.325940669141726,-0.6610715239874295,-0.147428287338125,-0.057074040907181205,-0.16841258801056372,0.7203145317605256,-0.25,0.3333333333333333
2024-01-03 16:00:00,-0.43384110429707085,0.7649955788002789,0.9523750318009465,0.8530667207321078,-0.9615806256606368,0.8114301475092908,-0.8468071947241784,0.6791375592454263,-0.9023629185285206,0.048863914260311406,0.6250409103661684,0.7000847271314898,-0.4694156699296597,-0.06250415919676217,-0.3476660223095352,-0.050644611325510853,-0.0436699308982268,0.8354425990608538,0.9111341340360781,-0.25,0.4166666666666667
2024-01-03 17:00:00,0.0833700025855565,-0.773959192349795,-0.9716588221049863,-0.12244221627356532,0.3564003095584507,-0.17764507214479358,0.46922093871821413,0.30436064989293543,0.036101045561859384,0.9264447909394203,0.8044357649297745,-0.7657766971039797,2.719374395755879,2.385286393354194,0.2648168283110634,-0.2835883709427348,-0.44366362871055515,-0.48756665251206227,0.7025743861637426,-0.25,0.5
